id,sample_name,position_in_run,mode,order,pred_score,justification,clamped,raw_json
researchpaper69.docx,researchpaper69.docx,0,fewshot,reversed,10,"This is an exemplary academic paper demonstrating sophisticated vocabulary, deep interdisciplinary engagement with philosophy and AI, and flawless logical progression.",False,"[
  {
    ""id"": ""researchpaper69.docx"",
    ""pred_score"": 10,
    ""justification"": ""This is an exemplary academic paper demonstrating sophisticated vocabulary, deep interdisciplinary engagement with philosophy and AI, and flawless logical progression.""
  },
  {
    ""id"": ""essay55.docx"",
    ""pred_score"": 2,
    ""justification"": ""While coherent and correct in spelling, the work is extremely brief and lacks the depth, complexity, or formal structure expected of a high-scoring essay.""
  },
  {
    ""id"": ""essay60.docx"",
    ""pred_score"": 6,
    ""justification"": ""This is a solid, well-organized informational essay with clear transitions and specific facts, though it adheres to a very basic and conventional structure.""
  },
  {
    ""id"": ""essay31.docx"",
    ""pred_score"": 5,
    ""justification"": ""The essay is a clear and readable personal narrative with adequate transitions and focus, directly comparable to the calibration anchor for a moderate score.""
  },
  {
    ""id"": ""researchpaper25.docx"",
    ""pred_score"": 10,
    ""justification"": ""This paper exhibits high-level technical rigor, professional clarity, and a deep understanding of complex mathematical and regulatory concepts in machine learning.""
  }
]"
essay55.docx,essay55.docx,1,fewshot,reversed,2,"While coherent and correct in spelling, the work is extremely brief and lacks the depth, complexity, or formal structure expected of a high-scoring essay.",False,"[
  {
    ""id"": ""researchpaper69.docx"",
    ""pred_score"": 10,
    ""justification"": ""This is an exemplary academic paper demonstrating sophisticated vocabulary, deep interdisciplinary engagement with philosophy and AI, and flawless logical progression.""
  },
  {
    ""id"": ""essay55.docx"",
    ""pred_score"": 2,
    ""justification"": ""While coherent and correct in spelling, the work is extremely brief and lacks the depth, complexity, or formal structure expected of a high-scoring essay.""
  },
  {
    ""id"": ""essay60.docx"",
    ""pred_score"": 6,
    ""justification"": ""This is a solid, well-organized informational essay with clear transitions and specific facts, though it adheres to a very basic and conventional structure.""
  },
  {
    ""id"": ""essay31.docx"",
    ""pred_score"": 5,
    ""justification"": ""The essay is a clear and readable personal narrative with adequate transitions and focus, directly comparable to the calibration anchor for a moderate score.""
  },
  {
    ""id"": ""researchpaper25.docx"",
    ""pred_score"": 10,
    ""justification"": ""This paper exhibits high-level technical rigor, professional clarity, and a deep understanding of complex mathematical and regulatory concepts in machine learning.""
  }
]"
essay60.docx,essay60.docx,2,fewshot,reversed,6,"This is a solid, well-organized informational essay with clear transitions and specific facts, though it adheres to a very basic and conventional structure.",False,"[
  {
    ""id"": ""researchpaper69.docx"",
    ""pred_score"": 10,
    ""justification"": ""This is an exemplary academic paper demonstrating sophisticated vocabulary, deep interdisciplinary engagement with philosophy and AI, and flawless logical progression.""
  },
  {
    ""id"": ""essay55.docx"",
    ""pred_score"": 2,
    ""justification"": ""While coherent and correct in spelling, the work is extremely brief and lacks the depth, complexity, or formal structure expected of a high-scoring essay.""
  },
  {
    ""id"": ""essay60.docx"",
    ""pred_score"": 6,
    ""justification"": ""This is a solid, well-organized informational essay with clear transitions and specific facts, though it adheres to a very basic and conventional structure.""
  },
  {
    ""id"": ""essay31.docx"",
    ""pred_score"": 5,
    ""justification"": ""The essay is a clear and readable personal narrative with adequate transitions and focus, directly comparable to the calibration anchor for a moderate score.""
  },
  {
    ""id"": ""researchpaper25.docx"",
    ""pred_score"": 10,
    ""justification"": ""This paper exhibits high-level technical rigor, professional clarity, and a deep understanding of complex mathematical and regulatory concepts in machine learning.""
  }
]"
essay31.docx,essay31.docx,3,fewshot,reversed,5,"The essay is a clear and readable personal narrative with adequate transitions and focus, directly comparable to the calibration anchor for a moderate score.",False,"[
  {
    ""id"": ""researchpaper69.docx"",
    ""pred_score"": 10,
    ""justification"": ""This is an exemplary academic paper demonstrating sophisticated vocabulary, deep interdisciplinary engagement with philosophy and AI, and flawless logical progression.""
  },
  {
    ""id"": ""essay55.docx"",
    ""pred_score"": 2,
    ""justification"": ""While coherent and correct in spelling, the work is extremely brief and lacks the depth, complexity, or formal structure expected of a high-scoring essay.""
  },
  {
    ""id"": ""essay60.docx"",
    ""pred_score"": 6,
    ""justification"": ""This is a solid, well-organized informational essay with clear transitions and specific facts, though it adheres to a very basic and conventional structure.""
  },
  {
    ""id"": ""essay31.docx"",
    ""pred_score"": 5,
    ""justification"": ""The essay is a clear and readable personal narrative with adequate transitions and focus, directly comparable to the calibration anchor for a moderate score.""
  },
  {
    ""id"": ""researchpaper25.docx"",
    ""pred_score"": 10,
    ""justification"": ""This paper exhibits high-level technical rigor, professional clarity, and a deep understanding of complex mathematical and regulatory concepts in machine learning.""
  }
]"
researchpaper25.docx,researchpaper25.docx,4,fewshot,reversed,10,"This paper exhibits high-level technical rigor, professional clarity, and a deep understanding of complex mathematical and regulatory concepts in machine learning.",False,"[
  {
    ""id"": ""researchpaper69.docx"",
    ""pred_score"": 10,
    ""justification"": ""This is an exemplary academic paper demonstrating sophisticated vocabulary, deep interdisciplinary engagement with philosophy and AI, and flawless logical progression.""
  },
  {
    ""id"": ""essay55.docx"",
    ""pred_score"": 2,
    ""justification"": ""While coherent and correct in spelling, the work is extremely brief and lacks the depth, complexity, or formal structure expected of a high-scoring essay.""
  },
  {
    ""id"": ""essay60.docx"",
    ""pred_score"": 6,
    ""justification"": ""This is a solid, well-organized informational essay with clear transitions and specific facts, though it adheres to a very basic and conventional structure.""
  },
  {
    ""id"": ""essay31.docx"",
    ""pred_score"": 5,
    ""justification"": ""The essay is a clear and readable personal narrative with adequate transitions and focus, directly comparable to the calibration anchor for a moderate score.""
  },
  {
    ""id"": ""researchpaper25.docx"",
    ""pred_score"": 10,
    ""justification"": ""This paper exhibits high-level technical rigor, professional clarity, and a deep understanding of complex mathematical and regulatory concepts in machine learning.""
  }
]"
essay33.docx,essay33.docx,0,fewshot,reversed,6,"The essay follows a clear chronological structure and maintains a consistent focus, though the writing and vocabulary remain somewhat basic and repetitive.",False,"[
  {
    ""id"": ""essay33.docx"",
    ""pred_score"": 6,
    ""justification"": ""The essay follows a clear chronological structure and maintains a consistent focus, though the writing and vocabulary remain somewhat basic and repetitive.""
  },
  {
    ""id"": ""essay41.docx"",
    ""pred_score"": 4,
    ""justification"": ""While the plot is complete, the prose is overly simplistic and lacks the descriptive depth or sophisticated transitions required for a higher score.""
  },
  {
    ""id"": ""essay77.docx"",
    ""pred_score"": 6,
    ""justification"": ""This piece demonstrates strong creative flair and effective use of personification, though its brevity limits the overall complexity and depth of the work.""
  },
  {
    ""id"": ""essay70.docx"",
    ""pred_score"": 8,
    ""justification"": ""This is a well-crafted reflective essay that uses specific sensory details and a clear organizational structure to create a poignant and polished character portrait.""
  },
  {
    ""id"": ""essay42.docx"",
    ""pred_score"": 6,
    ""justification"": ""The narrative effectively conveys tension through logical progression and clear focus, although the prose and transitions are fairly standard.""
  }
]"
essay41.docx,essay41.docx,1,fewshot,reversed,4,"While the plot is complete, the prose is overly simplistic and lacks the descriptive depth or sophisticated transitions required for a higher score.",False,"[
  {
    ""id"": ""essay33.docx"",
    ""pred_score"": 6,
    ""justification"": ""The essay follows a clear chronological structure and maintains a consistent focus, though the writing and vocabulary remain somewhat basic and repetitive.""
  },
  {
    ""id"": ""essay41.docx"",
    ""pred_score"": 4,
    ""justification"": ""While the plot is complete, the prose is overly simplistic and lacks the descriptive depth or sophisticated transitions required for a higher score.""
  },
  {
    ""id"": ""essay77.docx"",
    ""pred_score"": 6,
    ""justification"": ""This piece demonstrates strong creative flair and effective use of personification, though its brevity limits the overall complexity and depth of the work.""
  },
  {
    ""id"": ""essay70.docx"",
    ""pred_score"": 8,
    ""justification"": ""This is a well-crafted reflective essay that uses specific sensory details and a clear organizational structure to create a poignant and polished character portrait.""
  },
  {
    ""id"": ""essay42.docx"",
    ""pred_score"": 6,
    ""justification"": ""The narrative effectively conveys tension through logical progression and clear focus, although the prose and transitions are fairly standard.""
  }
]"
essay77.docx,essay77.docx,2,fewshot,reversed,6,"This piece demonstrates strong creative flair and effective use of personification, though its brevity limits the overall complexity and depth of the work.",False,"[
  {
    ""id"": ""essay33.docx"",
    ""pred_score"": 6,
    ""justification"": ""The essay follows a clear chronological structure and maintains a consistent focus, though the writing and vocabulary remain somewhat basic and repetitive.""
  },
  {
    ""id"": ""essay41.docx"",
    ""pred_score"": 4,
    ""justification"": ""While the plot is complete, the prose is overly simplistic and lacks the descriptive depth or sophisticated transitions required for a higher score.""
  },
  {
    ""id"": ""essay77.docx"",
    ""pred_score"": 6,
    ""justification"": ""This piece demonstrates strong creative flair and effective use of personification, though its brevity limits the overall complexity and depth of the work.""
  },
  {
    ""id"": ""essay70.docx"",
    ""pred_score"": 8,
    ""justification"": ""This is a well-crafted reflective essay that uses specific sensory details and a clear organizational structure to create a poignant and polished character portrait.""
  },
  {
    ""id"": ""essay42.docx"",
    ""pred_score"": 6,
    ""justification"": ""The narrative effectively conveys tension through logical progression and clear focus, although the prose and transitions are fairly standard.""
  }
]"
essay70.docx,essay70.docx,3,fewshot,reversed,8,This is a well-crafted reflective essay that uses specific sensory details and a clear organizational structure to create a poignant and polished character portrait.,False,"[
  {
    ""id"": ""essay33.docx"",
    ""pred_score"": 6,
    ""justification"": ""The essay follows a clear chronological structure and maintains a consistent focus, though the writing and vocabulary remain somewhat basic and repetitive.""
  },
  {
    ""id"": ""essay41.docx"",
    ""pred_score"": 4,
    ""justification"": ""While the plot is complete, the prose is overly simplistic and lacks the descriptive depth or sophisticated transitions required for a higher score.""
  },
  {
    ""id"": ""essay77.docx"",
    ""pred_score"": 6,
    ""justification"": ""This piece demonstrates strong creative flair and effective use of personification, though its brevity limits the overall complexity and depth of the work.""
  },
  {
    ""id"": ""essay70.docx"",
    ""pred_score"": 8,
    ""justification"": ""This is a well-crafted reflective essay that uses specific sensory details and a clear organizational structure to create a poignant and polished character portrait.""
  },
  {
    ""id"": ""essay42.docx"",
    ""pred_score"": 6,
    ""justification"": ""The narrative effectively conveys tension through logical progression and clear focus, although the prose and transitions are fairly standard.""
  }
]"
essay42.docx,essay42.docx,4,fewshot,reversed,6,"The narrative effectively conveys tension through logical progression and clear focus, although the prose and transitions are fairly standard.",False,"[
  {
    ""id"": ""essay33.docx"",
    ""pred_score"": 6,
    ""justification"": ""The essay follows a clear chronological structure and maintains a consistent focus, though the writing and vocabulary remain somewhat basic and repetitive.""
  },
  {
    ""id"": ""essay41.docx"",
    ""pred_score"": 4,
    ""justification"": ""While the plot is complete, the prose is overly simplistic and lacks the descriptive depth or sophisticated transitions required for a higher score.""
  },
  {
    ""id"": ""essay77.docx"",
    ""pred_score"": 6,
    ""justification"": ""This piece demonstrates strong creative flair and effective use of personification, though its brevity limits the overall complexity and depth of the work.""
  },
  {
    ""id"": ""essay70.docx"",
    ""pred_score"": 8,
    ""justification"": ""This is a well-crafted reflective essay that uses specific sensory details and a clear organizational structure to create a poignant and polished character portrait.""
  },
  {
    ""id"": ""essay42.docx"",
    ""pred_score"": 6,
    ""justification"": ""The narrative effectively conveys tension through logical progression and clear focus, although the prose and transitions are fairly standard.""
  }
]"
essay23.docx,essay23.docx,0,fewshot,reversed,2,"This entry is a simple rhyming poem that lacks the structural complexity, narrative development, and analytical depth required for a high-quality essay.",False,"[
  {
    ""id"": ""essay23.docx"",
    ""pred_score"": 2,
    ""justification"": ""This entry is a simple rhyming poem that lacks the structural complexity, narrative development, and analytical depth required for a high-quality essay.""
  },
  {
    ""id"": ""researchpaper32.docx"",
    ""pred_score"": 10,
    ""justification"": ""This is an exemplary academic text featuring sophisticated technical terminology, flawless logical progression, and deep engagement with mathematical optimization concepts.""
  },
  {
    ""id"": ""researchpaper12.docx"",
    ""pred_score"": 10,
    ""justification"": ""The text demonstrates professional-level writing with a clear problem formulation, insightful data-driven arguments, and a highly organized structure aligned with academic standards.""
  },
  {
    ""id"": ""researchpaper73.docx"",
    ""pred_score"": 10,
    ""justification"": ""This paper is polished and insightful, providing a sophisticated analysis of multilingual data curation challenges with clear transitions and a logical progression of ideas.""
  },
  {
    ""id"": ""essay19.docx"",
    ""pred_score"": 3,
    ""justification"": ""While the paragraph is grammatically correct and presents a coherent argument, it is extremely brief and lacks the substantive depth or evidence found in higher-scoring work.""
  }
]"
researchpaper32.docx,researchpaper32.docx,1,fewshot,reversed,10,"This is an exemplary academic text featuring sophisticated technical terminology, flawless logical progression, and deep engagement with mathematical optimization concepts.",False,"[
  {
    ""id"": ""essay23.docx"",
    ""pred_score"": 2,
    ""justification"": ""This entry is a simple rhyming poem that lacks the structural complexity, narrative development, and analytical depth required for a high-quality essay.""
  },
  {
    ""id"": ""researchpaper32.docx"",
    ""pred_score"": 10,
    ""justification"": ""This is an exemplary academic text featuring sophisticated technical terminology, flawless logical progression, and deep engagement with mathematical optimization concepts.""
  },
  {
    ""id"": ""researchpaper12.docx"",
    ""pred_score"": 10,
    ""justification"": ""The text demonstrates professional-level writing with a clear problem formulation, insightful data-driven arguments, and a highly organized structure aligned with academic standards.""
  },
  {
    ""id"": ""researchpaper73.docx"",
    ""pred_score"": 10,
    ""justification"": ""This paper is polished and insightful, providing a sophisticated analysis of multilingual data curation challenges with clear transitions and a logical progression of ideas.""
  },
  {
    ""id"": ""essay19.docx"",
    ""pred_score"": 3,
    ""justification"": ""While the paragraph is grammatically correct and presents a coherent argument, it is extremely brief and lacks the substantive depth or evidence found in higher-scoring work.""
  }
]"
researchpaper12.docx,researchpaper12.docx,2,fewshot,reversed,10,"The text demonstrates professional-level writing with a clear problem formulation, insightful data-driven arguments, and a highly organized structure aligned with academic standards.",False,"[
  {
    ""id"": ""essay23.docx"",
    ""pred_score"": 2,
    ""justification"": ""This entry is a simple rhyming poem that lacks the structural complexity, narrative development, and analytical depth required for a high-quality essay.""
  },
  {
    ""id"": ""researchpaper32.docx"",
    ""pred_score"": 10,
    ""justification"": ""This is an exemplary academic text featuring sophisticated technical terminology, flawless logical progression, and deep engagement with mathematical optimization concepts.""
  },
  {
    ""id"": ""researchpaper12.docx"",
    ""pred_score"": 10,
    ""justification"": ""The text demonstrates professional-level writing with a clear problem formulation, insightful data-driven arguments, and a highly organized structure aligned with academic standards.""
  },
  {
    ""id"": ""researchpaper73.docx"",
    ""pred_score"": 10,
    ""justification"": ""This paper is polished and insightful, providing a sophisticated analysis of multilingual data curation challenges with clear transitions and a logical progression of ideas.""
  },
  {
    ""id"": ""essay19.docx"",
    ""pred_score"": 3,
    ""justification"": ""While the paragraph is grammatically correct and presents a coherent argument, it is extremely brief and lacks the substantive depth or evidence found in higher-scoring work.""
  }
]"
researchpaper73.docx,researchpaper73.docx,3,fewshot,reversed,10,"This paper is polished and insightful, providing a sophisticated analysis of multilingual data curation challenges with clear transitions and a logical progression of ideas.",False,"[
  {
    ""id"": ""essay23.docx"",
    ""pred_score"": 2,
    ""justification"": ""This entry is a simple rhyming poem that lacks the structural complexity, narrative development, and analytical depth required for a high-quality essay.""
  },
  {
    ""id"": ""researchpaper32.docx"",
    ""pred_score"": 10,
    ""justification"": ""This is an exemplary academic text featuring sophisticated technical terminology, flawless logical progression, and deep engagement with mathematical optimization concepts.""
  },
  {
    ""id"": ""researchpaper12.docx"",
    ""pred_score"": 10,
    ""justification"": ""The text demonstrates professional-level writing with a clear problem formulation, insightful data-driven arguments, and a highly organized structure aligned with academic standards.""
  },
  {
    ""id"": ""researchpaper73.docx"",
    ""pred_score"": 10,
    ""justification"": ""This paper is polished and insightful, providing a sophisticated analysis of multilingual data curation challenges with clear transitions and a logical progression of ideas.""
  },
  {
    ""id"": ""essay19.docx"",
    ""pred_score"": 3,
    ""justification"": ""While the paragraph is grammatically correct and presents a coherent argument, it is extremely brief and lacks the substantive depth or evidence found in higher-scoring work.""
  }
]"
essay19.docx,essay19.docx,4,fewshot,reversed,3,"While the paragraph is grammatically correct and presents a coherent argument, it is extremely brief and lacks the substantive depth or evidence found in higher-scoring work.",False,"[
  {
    ""id"": ""essay23.docx"",
    ""pred_score"": 2,
    ""justification"": ""This entry is a simple rhyming poem that lacks the structural complexity, narrative development, and analytical depth required for a high-quality essay.""
  },
  {
    ""id"": ""researchpaper32.docx"",
    ""pred_score"": 10,
    ""justification"": ""This is an exemplary academic text featuring sophisticated technical terminology, flawless logical progression, and deep engagement with mathematical optimization concepts.""
  },
  {
    ""id"": ""researchpaper12.docx"",
    ""pred_score"": 10,
    ""justification"": ""The text demonstrates professional-level writing with a clear problem formulation, insightful data-driven arguments, and a highly organized structure aligned with academic standards.""
  },
  {
    ""id"": ""researchpaper73.docx"",
    ""pred_score"": 10,
    ""justification"": ""This paper is polished and insightful, providing a sophisticated analysis of multilingual data curation challenges with clear transitions and a logical progression of ideas.""
  },
  {
    ""id"": ""essay19.docx"",
    ""pred_score"": 3,
    ""justification"": ""While the paragraph is grammatically correct and presents a coherent argument, it is extremely brief and lacks the substantive depth or evidence found in higher-scoring work.""
  }
]"
