id,sample_name,position_in_run,mode,order,pred_score,justification,clamped,raw_json
Exceptional Essays/researchpaper87.docx,Exceptional Essays/researchpaper87.docx,3,fewshot,original,10,Exemplary technical writing that demonstrates high depth of knowledge and professional organization regarding advanced mathematical concepts.,False,"[
  {
    ""id"": ""Poor Essays/poor_essay_52.docx"",
    ""pred_score"": 2,
    ""justification"": ""The writing is extremely simple and repetitive with minimal vocabulary and no thematic depth beyond basic, childlike observations.""
  },
  {
    ""id"": ""Exceptional Essays/researchpaper33.docx"",
    ""pred_score"": 10,
    ""justification"": ""This is a sophisticated academic paper featuring rigorous technical analysis, professional terminology, and a clear, logical structure.""
  },
  {
    ""id"": ""Poor Essays/poor_essay_3.docx"",
    ""pred_score"": 1,
    ""justification"": ""The text is fundamentally minimal, consisting of only a few basic sentences with no development, transition, or insight.""
  },
  {
    ""id"": ""Exceptional Essays/researchpaper87.docx"",
    ""pred_score"": 10,
    ""justification"": ""Exemplary technical writing that demonstrates high depth of knowledge and professional organization regarding advanced mathematical concepts.""
  },
  {
    ""id"": ""Exceptional Essays/researchpaper21.docx"",
    ""pred_score"": 10,
    ""justification"": ""A polished and insightful research paper that maintains excellent flow and structural integrity while discussing complex engineering frameworks.""
  }
]"
Exceptional Essays/researchpaper21.docx,Exceptional Essays/researchpaper21.docx,4,fewshot,original,10,A polished and insightful research paper that maintains excellent flow and structural integrity while discussing complex engineering frameworks.,False,"[
  {
    ""id"": ""Poor Essays/poor_essay_52.docx"",
    ""pred_score"": 2,
    ""justification"": ""The writing is extremely simple and repetitive with minimal vocabulary and no thematic depth beyond basic, childlike observations.""
  },
  {
    ""id"": ""Exceptional Essays/researchpaper33.docx"",
    ""pred_score"": 10,
    ""justification"": ""This is a sophisticated academic paper featuring rigorous technical analysis, professional terminology, and a clear, logical structure.""
  },
  {
    ""id"": ""Poor Essays/poor_essay_3.docx"",
    ""pred_score"": 1,
    ""justification"": ""The text is fundamentally minimal, consisting of only a few basic sentences with no development, transition, or insight.""
  },
  {
    ""id"": ""Exceptional Essays/researchpaper87.docx"",
    ""pred_score"": 10,
    ""justification"": ""Exemplary technical writing that demonstrates high depth of knowledge and professional organization regarding advanced mathematical concepts.""
  },
  {
    ""id"": ""Exceptional Essays/researchpaper21.docx"",
    ""pred_score"": 10,
    ""justification"": ""A polished and insightful research paper that maintains excellent flow and structural integrity while discussing complex engineering frameworks.""
  }
]"
Exceptional Essays/researchpaper62.docx,Exceptional Essays/researchpaper62.docx,0,fewshot,original,10,"This is a highly sophisticated academic paper featuring rigorous technical depth, professional structure, and flawless execution of complex concepts in content provenance.",False,"[
  {
    ""id"": ""Exceptional Essays/researchpaper62.docx"",
    ""pred_score"": 10,
    ""justification"": ""This is a highly sophisticated academic paper featuring rigorous technical depth, professional structure, and flawless execution of complex concepts in content provenance.""
  },
  {
    ""id"": ""Average Essays/average_essay_65.docx"",
    ""pred_score"": 8,
    ""justification"": ""The essay demonstrates strong thematic cohesion and polished prose, effectively bridging scientific concepts like entropy with personal growth and organizational habits.""
  },
  {
    ""id"": ""Poor Essays/poor_essay_43.docx"",
    ""pred_score"": 2,
    ""justification"": ""This submission is an extremely brief and simplistic rhyming poem that lacks the structural development, depth, and formal requirements of an essay.""
  },
  {
    ""id"": ""Poor Essays/poor_essay_31.docx"",
    ""pred_score"": 3,
    ""justification"": ""While grammatically correct, the narrative is very basic and lacks descriptive depth, sophisticated transitions, or significant reflection on the experiences described.""
  },
  {
    ""id"": ""Average Essays/average_essay_66.docx"",
    ""pred_score"": 8,
    ""justification"": ""This piece effectively employs a central metaphor from chess to connect various aspects of the author's life, showing clear organization and thoughtful engagement.""
  }
]"
Average Essays/average_essay_65.docx,Average Essays/average_essay_65.docx,1,fewshot,original,8,"The essay demonstrates strong thematic cohesion and polished prose, effectively bridging scientific concepts like entropy with personal growth and organizational habits.",False,"[
  {
    ""id"": ""Exceptional Essays/researchpaper62.docx"",
    ""pred_score"": 10,
    ""justification"": ""This is a highly sophisticated academic paper featuring rigorous technical depth, professional structure, and flawless execution of complex concepts in content provenance.""
  },
  {
    ""id"": ""Average Essays/average_essay_65.docx"",
    ""pred_score"": 8,
    ""justification"": ""The essay demonstrates strong thematic cohesion and polished prose, effectively bridging scientific concepts like entropy with personal growth and organizational habits.""
  },
  {
    ""id"": ""Poor Essays/poor_essay_43.docx"",
    ""pred_score"": 2,
    ""justification"": ""This submission is an extremely brief and simplistic rhyming poem that lacks the structural development, depth, and formal requirements of an essay.""
  },
  {
    ""id"": ""Poor Essays/poor_essay_31.docx"",
    ""pred_score"": 3,
    ""justification"": ""While grammatically correct, the narrative is very basic and lacks descriptive depth, sophisticated transitions, or significant reflection on the experiences described.""
  },
  {
    ""id"": ""Average Essays/average_essay_66.docx"",
    ""pred_score"": 8,
    ""justification"": ""This piece effectively employs a central metaphor from chess to connect various aspects of the author's life, showing clear organization and thoughtful engagement.""
  }
]"
Poor Essays/poor_essay_43.docx,Poor Essays/poor_essay_43.docx,2,fewshot,original,2,"This submission is an extremely brief and simplistic rhyming poem that lacks the structural development, depth, and formal requirements of an essay.",False,"[
  {
    ""id"": ""Exceptional Essays/researchpaper62.docx"",
    ""pred_score"": 10,
    ""justification"": ""This is a highly sophisticated academic paper featuring rigorous technical depth, professional structure, and flawless execution of complex concepts in content provenance.""
  },
  {
    ""id"": ""Average Essays/average_essay_65.docx"",
    ""pred_score"": 8,
    ""justification"": ""The essay demonstrates strong thematic cohesion and polished prose, effectively bridging scientific concepts like entropy with personal growth and organizational habits.""
  },
  {
    ""id"": ""Poor Essays/poor_essay_43.docx"",
    ""pred_score"": 2,
    ""justification"": ""This submission is an extremely brief and simplistic rhyming poem that lacks the structural development, depth, and formal requirements of an essay.""
  },
  {
    ""id"": ""Poor Essays/poor_essay_31.docx"",
    ""pred_score"": 3,
    ""justification"": ""While grammatically correct, the narrative is very basic and lacks descriptive depth, sophisticated transitions, or significant reflection on the experiences described.""
  },
  {
    ""id"": ""Average Essays/average_essay_66.docx"",
    ""pred_score"": 8,
    ""justification"": ""This piece effectively employs a central metaphor from chess to connect various aspects of the author's life, showing clear organization and thoughtful engagement.""
  }
]"
Poor Essays/poor_essay_31.docx,Poor Essays/poor_essay_31.docx,3,fewshot,original,3,"While grammatically correct, the narrative is very basic and lacks descriptive depth, sophisticated transitions, or significant reflection on the experiences described.",False,"[
  {
    ""id"": ""Exceptional Essays/researchpaper62.docx"",
    ""pred_score"": 10,
    ""justification"": ""This is a highly sophisticated academic paper featuring rigorous technical depth, professional structure, and flawless execution of complex concepts in content provenance.""
  },
  {
    ""id"": ""Average Essays/average_essay_65.docx"",
    ""pred_score"": 8,
    ""justification"": ""The essay demonstrates strong thematic cohesion and polished prose, effectively bridging scientific concepts like entropy with personal growth and organizational habits.""
  },
  {
    ""id"": ""Poor Essays/poor_essay_43.docx"",
    ""pred_score"": 2,
    ""justification"": ""This submission is an extremely brief and simplistic rhyming poem that lacks the structural development, depth, and formal requirements of an essay.""
  },
  {
    ""id"": ""Poor Essays/poor_essay_31.docx"",
    ""pred_score"": 3,
    ""justification"": ""While grammatically correct, the narrative is very basic and lacks descriptive depth, sophisticated transitions, or significant reflection on the experiences described.""
  },
  {
    ""id"": ""Average Essays/average_essay_66.docx"",
    ""pred_score"": 8,
    ""justification"": ""This piece effectively employs a central metaphor from chess to connect various aspects of the author's life, showing clear organization and thoughtful engagement.""
  }
]"
Average Essays/average_essay_66.docx,Average Essays/average_essay_66.docx,4,fewshot,original,8,"This piece effectively employs a central metaphor from chess to connect various aspects of the author's life, showing clear organization and thoughtful engagement.",False,"[
  {
    ""id"": ""Exceptional Essays/researchpaper62.docx"",
    ""pred_score"": 10,
    ""justification"": ""This is a highly sophisticated academic paper featuring rigorous technical depth, professional structure, and flawless execution of complex concepts in content provenance.""
  },
  {
    ""id"": ""Average Essays/average_essay_65.docx"",
    ""pred_score"": 8,
    ""justification"": ""The essay demonstrates strong thematic cohesion and polished prose, effectively bridging scientific concepts like entropy with personal growth and organizational habits.""
  },
  {
    ""id"": ""Poor Essays/poor_essay_43.docx"",
    ""pred_score"": 2,
    ""justification"": ""This submission is an extremely brief and simplistic rhyming poem that lacks the structural development, depth, and formal requirements of an essay.""
  },
  {
    ""id"": ""Poor Essays/poor_essay_31.docx"",
    ""pred_score"": 3,
    ""justification"": ""While grammatically correct, the narrative is very basic and lacks descriptive depth, sophisticated transitions, or significant reflection on the experiences described.""
  },
  {
    ""id"": ""Average Essays/average_essay_66.docx"",
    ""pred_score"": 8,
    ""justification"": ""This piece effectively employs a central metaphor from chess to connect various aspects of the author's life, showing clear organization and thoughtful engagement.""
  }
]"
Average Essays/average_essay_12.docx,Average Essays/average_essay_12.docx,0,fewshot,original,8,"This personal narrative is polished and professional, featuring a clear chronological progression and smooth transitions between life events.",False,"[
  {
    ""id"": ""Average Essays/average_essay_12.docx"",
    ""pred_score"": 8,
    ""justification"": ""This personal narrative is polished and professional, featuring a clear chronological progression and smooth transitions between life events.""
  },
  {
    ""id"": ""Poor Essays/poor_essay_44.docx"",
    ""pred_score"": 4,
    ""justification"": ""The writing is simplistic and repetitive, and the content contains factual inaccuracies regarding the natural predators of white-tailed deer.""
  },
  {
    ""id"": ""Average Essays/average_essay_10.docx"",
    ""pred_score"": 9,
    ""justification"": ""This essay exhibits exceptional descriptive quality, using sophisticated sensory details and metaphors to create a vivid and cohesive narrative.""
  },
  {
    ""id"": ""Exceptional Essays/researchpaper78.docx"",
    ""pred_score"": 10,
    ""justification"": ""An exemplary academic paper that demonstrates high-level technical depth, rigorous structure, and clear communication of complex methodologies.""
  },
  {
    ""id"": ""Poor Essays/poor_essay_80.docx"",
    ""pred_score"": 6,
    ""justification"": ""This is an adequate informational essay with logical organization and proper use of citations, though the prose remains stylistically basic.""
  }
]"
Poor Essays/poor_essay_44.docx,Poor Essays/poor_essay_44.docx,1,fewshot,original,4,"The writing is simplistic and repetitive, and the content contains factual inaccuracies regarding the natural predators of white-tailed deer.",False,"[
  {
    ""id"": ""Average Essays/average_essay_12.docx"",
    ""pred_score"": 8,
    ""justification"": ""This personal narrative is polished and professional, featuring a clear chronological progression and smooth transitions between life events.""
  },
  {
    ""id"": ""Poor Essays/poor_essay_44.docx"",
    ""pred_score"": 4,
    ""justification"": ""The writing is simplistic and repetitive, and the content contains factual inaccuracies regarding the natural predators of white-tailed deer.""
  },
  {
    ""id"": ""Average Essays/average_essay_10.docx"",
    ""pred_score"": 9,
    ""justification"": ""This essay exhibits exceptional descriptive quality, using sophisticated sensory details and metaphors to create a vivid and cohesive narrative.""
  },
  {
    ""id"": ""Exceptional Essays/researchpaper78.docx"",
    ""pred_score"": 10,
    ""justification"": ""An exemplary academic paper that demonstrates high-level technical depth, rigorous structure, and clear communication of complex methodologies.""
  },
  {
    ""id"": ""Poor Essays/poor_essay_80.docx"",
    ""pred_score"": 6,
    ""justification"": ""This is an adequate informational essay with logical organization and proper use of citations, though the prose remains stylistically basic.""
  }
]"
Average Essays/average_essay_10.docx,Average Essays/average_essay_10.docx,2,fewshot,original,9,"This essay exhibits exceptional descriptive quality, using sophisticated sensory details and metaphors to create a vivid and cohesive narrative.",False,"[
  {
    ""id"": ""Average Essays/average_essay_12.docx"",
    ""pred_score"": 8,
    ""justification"": ""This personal narrative is polished and professional, featuring a clear chronological progression and smooth transitions between life events.""
  },
  {
    ""id"": ""Poor Essays/poor_essay_44.docx"",
    ""pred_score"": 4,
    ""justification"": ""The writing is simplistic and repetitive, and the content contains factual inaccuracies regarding the natural predators of white-tailed deer.""
  },
  {
    ""id"": ""Average Essays/average_essay_10.docx"",
    ""pred_score"": 9,
    ""justification"": ""This essay exhibits exceptional descriptive quality, using sophisticated sensory details and metaphors to create a vivid and cohesive narrative.""
  },
  {
    ""id"": ""Exceptional Essays/researchpaper78.docx"",
    ""pred_score"": 10,
    ""justification"": ""An exemplary academic paper that demonstrates high-level technical depth, rigorous structure, and clear communication of complex methodologies.""
  },
  {
    ""id"": ""Poor Essays/poor_essay_80.docx"",
    ""pred_score"": 6,
    ""justification"": ""This is an adequate informational essay with logical organization and proper use of citations, though the prose remains stylistically basic.""
  }
]"
Exceptional Essays/researchpaper78.docx,Exceptional Essays/researchpaper78.docx,3,fewshot,original,10,"An exemplary academic paper that demonstrates high-level technical depth, rigorous structure, and clear communication of complex methodologies.",False,"[
  {
    ""id"": ""Average Essays/average_essay_12.docx"",
    ""pred_score"": 8,
    ""justification"": ""This personal narrative is polished and professional, featuring a clear chronological progression and smooth transitions between life events.""
  },
  {
    ""id"": ""Poor Essays/poor_essay_44.docx"",
    ""pred_score"": 4,
    ""justification"": ""The writing is simplistic and repetitive, and the content contains factual inaccuracies regarding the natural predators of white-tailed deer.""
  },
  {
    ""id"": ""Average Essays/average_essay_10.docx"",
    ""pred_score"": 9,
    ""justification"": ""This essay exhibits exceptional descriptive quality, using sophisticated sensory details and metaphors to create a vivid and cohesive narrative.""
  },
  {
    ""id"": ""Exceptional Essays/researchpaper78.docx"",
    ""pred_score"": 10,
    ""justification"": ""An exemplary academic paper that demonstrates high-level technical depth, rigorous structure, and clear communication of complex methodologies.""
  },
  {
    ""id"": ""Poor Essays/poor_essay_80.docx"",
    ""pred_score"": 6,
    ""justification"": ""This is an adequate informational essay with logical organization and proper use of citations, though the prose remains stylistically basic.""
  }
]"
Poor Essays/poor_essay_80.docx,Poor Essays/poor_essay_80.docx,4,fewshot,original,6,"This is an adequate informational essay with logical organization and proper use of citations, though the prose remains stylistically basic.",False,"[
  {
    ""id"": ""Average Essays/average_essay_12.docx"",
    ""pred_score"": 8,
    ""justification"": ""This personal narrative is polished and professional, featuring a clear chronological progression and smooth transitions between life events.""
  },
  {
    ""id"": ""Poor Essays/poor_essay_44.docx"",
    ""pred_score"": 4,
    ""justification"": ""The writing is simplistic and repetitive, and the content contains factual inaccuracies regarding the natural predators of white-tailed deer.""
  },
  {
    ""id"": ""Average Essays/average_essay_10.docx"",
    ""pred_score"": 9,
    ""justification"": ""This essay exhibits exceptional descriptive quality, using sophisticated sensory details and metaphors to create a vivid and cohesive narrative.""
  },
  {
    ""id"": ""Exceptional Essays/researchpaper78.docx"",
    ""pred_score"": 10,
    ""justification"": ""An exemplary academic paper that demonstrates high-level technical depth, rigorous structure, and clear communication of complex methodologies.""
  },
  {
    ""id"": ""Poor Essays/poor_essay_80.docx"",
    ""pred_score"": 6,
    ""justification"": ""This is an adequate informational essay with logical organization and proper use of citations, though the prose remains stylistically basic.""
  }
]"
Average Essays/average_essay_60.docx,Average Essays/average_essay_60.docx,0,fewshot,original,7,"The essay uses a consistent and well-executed crochet metaphor to reflect on personal growth, maintaining good flow and professional grammar throughout.",False,"[
  {
    ""id"": ""Average Essays/average_essay_60.docx"",
    ""pred_score"": 7,
    ""justification"": ""The essay uses a consistent and well-executed crochet metaphor to reflect on personal growth, maintaining good flow and professional grammar throughout.""
  },
  {
    ""id"": ""Average Essays/average_essay_84.docx"",
    ""pred_score"": 7,
    ""justification"": ""This is a cohesive narrative with a clear emotional arc and logical progression, demonstrating thoughtful engagement with the theme of overcoming adversity.""
  },
  {
    ""id"": ""Poor Essays/poor_essay_55.docx"",
    ""pred_score"": 2,
    ""justification"": ""The text consists only of a simple rhyme and a list, lacking the structure, depth, and analytical content required of an essay.""
  },
  {
    ""id"": ""Average Essays/average_essay_21.docx"",
    ""pred_score"": 4,
    ""justification"": ""While emotionally resonant and deep in theme, the piece functions as a poem rather than an essay, lacking formal structure, logical paragraphing, and clear transitions.""
  },
  {
    ""id"": ""Exceptional Essays/researchpaper65.docx"",
    ""pred_score"": 10,
    ""justification"": ""This is a sophisticated, perfectly structured academic paper that demonstrates high-level technical expertise, impeccable grammar, and clear logical progression.""
  }
]"
Average Essays/average_essay_84.docx,Average Essays/average_essay_84.docx,1,fewshot,original,7,"This is a cohesive narrative with a clear emotional arc and logical progression, demonstrating thoughtful engagement with the theme of overcoming adversity.",False,"[
  {
    ""id"": ""Average Essays/average_essay_60.docx"",
    ""pred_score"": 7,
    ""justification"": ""The essay uses a consistent and well-executed crochet metaphor to reflect on personal growth, maintaining good flow and professional grammar throughout.""
  },
  {
    ""id"": ""Average Essays/average_essay_84.docx"",
    ""pred_score"": 7,
    ""justification"": ""This is a cohesive narrative with a clear emotional arc and logical progression, demonstrating thoughtful engagement with the theme of overcoming adversity.""
  },
  {
    ""id"": ""Poor Essays/poor_essay_55.docx"",
    ""pred_score"": 2,
    ""justification"": ""The text consists only of a simple rhyme and a list, lacking the structure, depth, and analytical content required of an essay.""
  },
  {
    ""id"": ""Average Essays/average_essay_21.docx"",
    ""pred_score"": 4,
    ""justification"": ""While emotionally resonant and deep in theme, the piece functions as a poem rather than an essay, lacking formal structure, logical paragraphing, and clear transitions.""
  },
  {
    ""id"": ""Exceptional Essays/researchpaper65.docx"",
    ""pred_score"": 10,
    ""justification"": ""This is a sophisticated, perfectly structured academic paper that demonstrates high-level technical expertise, impeccable grammar, and clear logical progression.""
  }
]"
Poor Essays/poor_essay_55.docx,Poor Essays/poor_essay_55.docx,2,fewshot,original,2,"The text consists only of a simple rhyme and a list, lacking the structure, depth, and analytical content required of an essay.",False,"[
  {
    ""id"": ""Average Essays/average_essay_60.docx"",
    ""pred_score"": 7,
    ""justification"": ""The essay uses a consistent and well-executed crochet metaphor to reflect on personal growth, maintaining good flow and professional grammar throughout.""
  },
  {
    ""id"": ""Average Essays/average_essay_84.docx"",
    ""pred_score"": 7,
    ""justification"": ""This is a cohesive narrative with a clear emotional arc and logical progression, demonstrating thoughtful engagement with the theme of overcoming adversity.""
  },
  {
    ""id"": ""Poor Essays/poor_essay_55.docx"",
    ""pred_score"": 2,
    ""justification"": ""The text consists only of a simple rhyme and a list, lacking the structure, depth, and analytical content required of an essay.""
  },
  {
    ""id"": ""Average Essays/average_essay_21.docx"",
    ""pred_score"": 4,
    ""justification"": ""While emotionally resonant and deep in theme, the piece functions as a poem rather than an essay, lacking formal structure, logical paragraphing, and clear transitions.""
  },
  {
    ""id"": ""Exceptional Essays/researchpaper65.docx"",
    ""pred_score"": 10,
    ""justification"": ""This is a sophisticated, perfectly structured academic paper that demonstrates high-level technical expertise, impeccable grammar, and clear logical progression.""
  }
]"
Average Essays/average_essay_21.docx,Average Essays/average_essay_21.docx,3,fewshot,original,4,"While emotionally resonant and deep in theme, the piece functions as a poem rather than an essay, lacking formal structure, logical paragraphing, and clear transitions.",False,"[
  {
    ""id"": ""Average Essays/average_essay_60.docx"",
    ""pred_score"": 7,
    ""justification"": ""The essay uses a consistent and well-executed crochet metaphor to reflect on personal growth, maintaining good flow and professional grammar throughout.""
  },
  {
    ""id"": ""Average Essays/average_essay_84.docx"",
    ""pred_score"": 7,
    ""justification"": ""This is a cohesive narrative with a clear emotional arc and logical progression, demonstrating thoughtful engagement with the theme of overcoming adversity.""
  },
  {
    ""id"": ""Poor Essays/poor_essay_55.docx"",
    ""pred_score"": 2,
    ""justification"": ""The text consists only of a simple rhyme and a list, lacking the structure, depth, and analytical content required of an essay.""
  },
  {
    ""id"": ""Average Essays/average_essay_21.docx"",
    ""pred_score"": 4,
    ""justification"": ""While emotionally resonant and deep in theme, the piece functions as a poem rather than an essay, lacking formal structure, logical paragraphing, and clear transitions.""
  },
  {
    ""id"": ""Exceptional Essays/researchpaper65.docx"",
    ""pred_score"": 10,
    ""justification"": ""This is a sophisticated, perfectly structured academic paper that demonstrates high-level technical expertise, impeccable grammar, and clear logical progression.""
  }
]"
Exceptional Essays/researchpaper65.docx,Exceptional Essays/researchpaper65.docx,4,fewshot,original,10,"This is a sophisticated, perfectly structured academic paper that demonstrates high-level technical expertise, impeccable grammar, and clear logical progression.",False,"[
  {
    ""id"": ""Average Essays/average_essay_60.docx"",
    ""pred_score"": 7,
    ""justification"": ""The essay uses a consistent and well-executed crochet metaphor to reflect on personal growth, maintaining good flow and professional grammar throughout.""
  },
  {
    ""id"": ""Average Essays/average_essay_84.docx"",
    ""pred_score"": 7,
    ""justification"": ""This is a cohesive narrative with a clear emotional arc and logical progression, demonstrating thoughtful engagement with the theme of overcoming adversity.""
  },
  {
    ""id"": ""Poor Essays/poor_essay_55.docx"",
    ""pred_score"": 2,
    ""justification"": ""The text consists only of a simple rhyme and a list, lacking the structure, depth, and analytical content required of an essay.""
  },
  {
    ""id"": ""Average Essays/average_essay_21.docx"",
    ""pred_score"": 4,
    ""justification"": ""While emotionally resonant and deep in theme, the piece functions as a poem rather than an essay, lacking formal structure, logical paragraphing, and clear transitions.""
  },
  {
    ""id"": ""Exceptional Essays/researchpaper65.docx"",
    ""pred_score"": 10,
    ""justification"": ""This is a sophisticated, perfectly structured academic paper that demonstrates high-level technical expertise, impeccable grammar, and clear logical progression.""
  }
]"
Average Essays/average_essay_32.docx,Average Essays/average_essay_32.docx,0,fewshot,original,7,"The essay provides a focused and relatable personal reflection with strong voice and clarity, but its overall structure suffers from a lack of paragraph breaks.",False,"[
  {
    ""id"": ""Average Essays/average_essay_32.docx"",
    ""pred_score"": 7,
    ""justification"": ""The essay provides a focused and relatable personal reflection with strong voice and clarity, but its overall structure suffers from a lack of paragraph breaks.""
  },
  {
    ""id"": ""Exceptional Essays/researchpaper13.docx"",
    ""pred_score"": 10,
    ""justification"": ""An exemplary research paper with high technical depth, logical progression, and professional academic formatting that perfectly aligns with the subject matter.""
  },
  {
    ""id"": ""Exceptional Essays/researchpaper94.docx"",
    ""pred_score"": 10,
    ""justification"": ""This paper demonstrates exceptional mastery of complex machine learning concepts, structured with clear contributions and a sophisticated understanding of scaling laws.""
  },
  {
    ""id"": ""Exceptional Essays/researchpaper17.docx"",
    ""pred_score"": 9,
    ""justification"": ""A highly professional and well-reasoned framework for AI safety policy that is clear and insightful, though slightly less content-dense than the other top-tier research papers.""
  },
  {
    ""id"": ""Exceptional Essays/researchpaper6.docx"",
    ""pred_score"": 10,
    ""justification"": ""A nearly flawless academic submission that excels in organization and depth, notably including thorough sections on limitations and ethical considerations.""
  }
]"
Exceptional Essays/researchpaper13.docx,Exceptional Essays/researchpaper13.docx,1,fewshot,original,10,"An exemplary research paper with high technical depth, logical progression, and professional academic formatting that perfectly aligns with the subject matter.",False,"[
  {
    ""id"": ""Average Essays/average_essay_32.docx"",
    ""pred_score"": 7,
    ""justification"": ""The essay provides a focused and relatable personal reflection with strong voice and clarity, but its overall structure suffers from a lack of paragraph breaks.""
  },
  {
    ""id"": ""Exceptional Essays/researchpaper13.docx"",
    ""pred_score"": 10,
    ""justification"": ""An exemplary research paper with high technical depth, logical progression, and professional academic formatting that perfectly aligns with the subject matter.""
  },
  {
    ""id"": ""Exceptional Essays/researchpaper94.docx"",
    ""pred_score"": 10,
    ""justification"": ""This paper demonstrates exceptional mastery of complex machine learning concepts, structured with clear contributions and a sophisticated understanding of scaling laws.""
  },
  {
    ""id"": ""Exceptional Essays/researchpaper17.docx"",
    ""pred_score"": 9,
    ""justification"": ""A highly professional and well-reasoned framework for AI safety policy that is clear and insightful, though slightly less content-dense than the other top-tier research papers.""
  },
  {
    ""id"": ""Exceptional Essays/researchpaper6.docx"",
    ""pred_score"": 10,
    ""justification"": ""A nearly flawless academic submission that excels in organization and depth, notably including thorough sections on limitations and ethical considerations.""
  }
]"
Exceptional Essays/researchpaper94.docx,Exceptional Essays/researchpaper94.docx,2,fewshot,original,10,"This paper demonstrates exceptional mastery of complex machine learning concepts, structured with clear contributions and a sophisticated understanding of scaling laws.",False,"[
  {
    ""id"": ""Average Essays/average_essay_32.docx"",
    ""pred_score"": 7,
    ""justification"": ""The essay provides a focused and relatable personal reflection with strong voice and clarity, but its overall structure suffers from a lack of paragraph breaks.""
  },
  {
    ""id"": ""Exceptional Essays/researchpaper13.docx"",
    ""pred_score"": 10,
    ""justification"": ""An exemplary research paper with high technical depth, logical progression, and professional academic formatting that perfectly aligns with the subject matter.""
  },
  {
    ""id"": ""Exceptional Essays/researchpaper94.docx"",
    ""pred_score"": 10,
    ""justification"": ""This paper demonstrates exceptional mastery of complex machine learning concepts, structured with clear contributions and a sophisticated understanding of scaling laws.""
  },
  {
    ""id"": ""Exceptional Essays/researchpaper17.docx"",
    ""pred_score"": 9,
    ""justification"": ""A highly professional and well-reasoned framework for AI safety policy that is clear and insightful, though slightly less content-dense than the other top-tier research papers.""
  },
  {
    ""id"": ""Exceptional Essays/researchpaper6.docx"",
    ""pred_score"": 10,
    ""justification"": ""A nearly flawless academic submission that excels in organization and depth, notably including thorough sections on limitations and ethical considerations.""
  }
]"
Exceptional Essays/researchpaper17.docx,Exceptional Essays/researchpaper17.docx,3,fewshot,original,9,"A highly professional and well-reasoned framework for AI safety policy that is clear and insightful, though slightly less content-dense than the other top-tier research papers.",False,"[
  {
    ""id"": ""Average Essays/average_essay_32.docx"",
    ""pred_score"": 7,
    ""justification"": ""The essay provides a focused and relatable personal reflection with strong voice and clarity, but its overall structure suffers from a lack of paragraph breaks.""
  },
  {
    ""id"": ""Exceptional Essays/researchpaper13.docx"",
    ""pred_score"": 10,
    ""justification"": ""An exemplary research paper with high technical depth, logical progression, and professional academic formatting that perfectly aligns with the subject matter.""
  },
  {
    ""id"": ""Exceptional Essays/researchpaper94.docx"",
    ""pred_score"": 10,
    ""justification"": ""This paper demonstrates exceptional mastery of complex machine learning concepts, structured with clear contributions and a sophisticated understanding of scaling laws.""
  },
  {
    ""id"": ""Exceptional Essays/researchpaper17.docx"",
    ""pred_score"": 9,
    ""justification"": ""A highly professional and well-reasoned framework for AI safety policy that is clear and insightful, though slightly less content-dense than the other top-tier research papers.""
  },
  {
    ""id"": ""Exceptional Essays/researchpaper6.docx"",
    ""pred_score"": 10,
    ""justification"": ""A nearly flawless academic submission that excels in organization and depth, notably including thorough sections on limitations and ethical considerations.""
  }
]"
Exceptional Essays/researchpaper6.docx,Exceptional Essays/researchpaper6.docx,4,fewshot,original,10,"A nearly flawless academic submission that excels in organization and depth, notably including thorough sections on limitations and ethical considerations.",False,"[
  {
    ""id"": ""Average Essays/average_essay_32.docx"",
    ""pred_score"": 7,
    ""justification"": ""The essay provides a focused and relatable personal reflection with strong voice and clarity, but its overall structure suffers from a lack of paragraph breaks.""
  },
  {
    ""id"": ""Exceptional Essays/researchpaper13.docx"",
    ""pred_score"": 10,
    ""justification"": ""An exemplary research paper with high technical depth, logical progression, and professional academic formatting that perfectly aligns with the subject matter.""
  },
  {
    ""id"": ""Exceptional Essays/researchpaper94.docx"",
    ""pred_score"": 10,
    ""justification"": ""This paper demonstrates exceptional mastery of complex machine learning concepts, structured with clear contributions and a sophisticated understanding of scaling laws.""
  },
  {
    ""id"": ""Exceptional Essays/researchpaper17.docx"",
    ""pred_score"": 9,
    ""justification"": ""A highly professional and well-reasoned framework for AI safety policy that is clear and insightful, though slightly less content-dense than the other top-tier research papers.""
  },
  {
    ""id"": ""Exceptional Essays/researchpaper6.docx"",
    ""pred_score"": 10,
    ""justification"": ""A nearly flawless academic submission that excels in organization and depth, notably including thorough sections on limitations and ethical considerations.""
  }
]"
