id,sample_name,position_in_run,mode,order,pred_score,justification,clamped,raw_json
Average Essays/average_essay_55.docx,Average Essays/average_essay_55.docx,0,fewshot,reversed,9,"This essay presents a highly engaging and reflective personal narrative with excellent flow, structure, and polished writing, demonstrating deep personal insight and growth.",False,"[
  {
    ""id"": ""Average Essays/average_essay_55.docx"",
    ""pred_score"": 9,
    ""justification"": ""This essay presents a highly engaging and reflective personal narrative with excellent flow, structure, and polished writing, demonstrating deep personal insight and growth.""
  },
  {
    ""id"": ""Exceptional Essays/researchpaper24.docx"",
    ""pred_score"": 10,
    ""justification"": ""This is an exemplary academic research paper excerpt, demonstrating flawless technical content, structure, flow, and depth of knowledge, on par with the provided 10/10 anchor.""
  },
  {
    ""id"": ""Exceptional Essays/researchpaper75.docx"",
    ""pred_score"": 10,
    ""justification"": ""This is an exemplary academic research paper excerpt, demonstrating flawless technical content, structure, flow, and depth of knowledge, on par with the provided 10/10 anchor.""
  },
  {
    ""id"": ""Poor Essays/poor_essay_48.docx"",
    ""pred_score"": 3,
    ""justification"": ""This essay is very basic, lacking depth, sophisticated transitions, and engaging content, with simplistic language and a minor grammar error.""
  },
  {
    ""id"": ""Exceptional Essays/researchpaper2.docx"",
    ""pred_score"": 10,
    ""justification"": ""This is an exemplary academic research paper excerpt, demonstrating flawless technical content, structure, flow, and depth of knowledge, on par with the provided 10/10 anchor.""
  }
]"
Exceptional Essays/researchpaper24.docx,Exceptional Essays/researchpaper24.docx,1,fewshot,reversed,10,"This is an exemplary academic research paper excerpt, demonstrating flawless technical content, structure, flow, and depth of knowledge, on par with the provided 10/10 anchor.",False,"[
  {
    ""id"": ""Average Essays/average_essay_55.docx"",
    ""pred_score"": 9,
    ""justification"": ""This essay presents a highly engaging and reflective personal narrative with excellent flow, structure, and polished writing, demonstrating deep personal insight and growth.""
  },
  {
    ""id"": ""Exceptional Essays/researchpaper24.docx"",
    ""pred_score"": 10,
    ""justification"": ""This is an exemplary academic research paper excerpt, demonstrating flawless technical content, structure, flow, and depth of knowledge, on par with the provided 10/10 anchor.""
  },
  {
    ""id"": ""Exceptional Essays/researchpaper75.docx"",
    ""pred_score"": 10,
    ""justification"": ""This is an exemplary academic research paper excerpt, demonstrating flawless technical content, structure, flow, and depth of knowledge, on par with the provided 10/10 anchor.""
  },
  {
    ""id"": ""Poor Essays/poor_essay_48.docx"",
    ""pred_score"": 3,
    ""justification"": ""This essay is very basic, lacking depth, sophisticated transitions, and engaging content, with simplistic language and a minor grammar error.""
  },
  {
    ""id"": ""Exceptional Essays/researchpaper2.docx"",
    ""pred_score"": 10,
    ""justification"": ""This is an exemplary academic research paper excerpt, demonstrating flawless technical content, structure, flow, and depth of knowledge, on par with the provided 10/10 anchor.""
  }
]"
Exceptional Essays/researchpaper75.docx,Exceptional Essays/researchpaper75.docx,2,fewshot,reversed,10,"This is an exemplary academic research paper excerpt, demonstrating flawless technical content, structure, flow, and depth of knowledge, on par with the provided 10/10 anchor.",False,"[
  {
    ""id"": ""Average Essays/average_essay_55.docx"",
    ""pred_score"": 9,
    ""justification"": ""This essay presents a highly engaging and reflective personal narrative with excellent flow, structure, and polished writing, demonstrating deep personal insight and growth.""
  },
  {
    ""id"": ""Exceptional Essays/researchpaper24.docx"",
    ""pred_score"": 10,
    ""justification"": ""This is an exemplary academic research paper excerpt, demonstrating flawless technical content, structure, flow, and depth of knowledge, on par with the provided 10/10 anchor.""
  },
  {
    ""id"": ""Exceptional Essays/researchpaper75.docx"",
    ""pred_score"": 10,
    ""justification"": ""This is an exemplary academic research paper excerpt, demonstrating flawless technical content, structure, flow, and depth of knowledge, on par with the provided 10/10 anchor.""
  },
  {
    ""id"": ""Poor Essays/poor_essay_48.docx"",
    ""pred_score"": 3,
    ""justification"": ""This essay is very basic, lacking depth, sophisticated transitions, and engaging content, with simplistic language and a minor grammar error.""
  },
  {
    ""id"": ""Exceptional Essays/researchpaper2.docx"",
    ""pred_score"": 10,
    ""justification"": ""This is an exemplary academic research paper excerpt, demonstrating flawless technical content, structure, flow, and depth of knowledge, on par with the provided 10/10 anchor.""
  }
]"
Poor Essays/poor_essay_48.docx,Poor Essays/poor_essay_48.docx,3,fewshot,reversed,3,"This essay is very basic, lacking depth, sophisticated transitions, and engaging content, with simplistic language and a minor grammar error.",False,"[
  {
    ""id"": ""Average Essays/average_essay_55.docx"",
    ""pred_score"": 9,
    ""justification"": ""This essay presents a highly engaging and reflective personal narrative with excellent flow, structure, and polished writing, demonstrating deep personal insight and growth.""
  },
  {
    ""id"": ""Exceptional Essays/researchpaper24.docx"",
    ""pred_score"": 10,
    ""justification"": ""This is an exemplary academic research paper excerpt, demonstrating flawless technical content, structure, flow, and depth of knowledge, on par with the provided 10/10 anchor.""
  },
  {
    ""id"": ""Exceptional Essays/researchpaper75.docx"",
    ""pred_score"": 10,
    ""justification"": ""This is an exemplary academic research paper excerpt, demonstrating flawless technical content, structure, flow, and depth of knowledge, on par with the provided 10/10 anchor.""
  },
  {
    ""id"": ""Poor Essays/poor_essay_48.docx"",
    ""pred_score"": 3,
    ""justification"": ""This essay is very basic, lacking depth, sophisticated transitions, and engaging content, with simplistic language and a minor grammar error.""
  },
  {
    ""id"": ""Exceptional Essays/researchpaper2.docx"",
    ""pred_score"": 10,
    ""justification"": ""This is an exemplary academic research paper excerpt, demonstrating flawless technical content, structure, flow, and depth of knowledge, on par with the provided 10/10 anchor.""
  }
]"
Exceptional Essays/researchpaper2.docx,Exceptional Essays/researchpaper2.docx,4,fewshot,reversed,10,"This is an exemplary academic research paper excerpt, demonstrating flawless technical content, structure, flow, and depth of knowledge, on par with the provided 10/10 anchor.",False,"[
  {
    ""id"": ""Average Essays/average_essay_55.docx"",
    ""pred_score"": 9,
    ""justification"": ""This essay presents a highly engaging and reflective personal narrative with excellent flow, structure, and polished writing, demonstrating deep personal insight and growth.""
  },
  {
    ""id"": ""Exceptional Essays/researchpaper24.docx"",
    ""pred_score"": 10,
    ""justification"": ""This is an exemplary academic research paper excerpt, demonstrating flawless technical content, structure, flow, and depth of knowledge, on par with the provided 10/10 anchor.""
  },
  {
    ""id"": ""Exceptional Essays/researchpaper75.docx"",
    ""pred_score"": 10,
    ""justification"": ""This is an exemplary academic research paper excerpt, demonstrating flawless technical content, structure, flow, and depth of knowledge, on par with the provided 10/10 anchor.""
  },
  {
    ""id"": ""Poor Essays/poor_essay_48.docx"",
    ""pred_score"": 3,
    ""justification"": ""This essay is very basic, lacking depth, sophisticated transitions, and engaging content, with simplistic language and a minor grammar error.""
  },
  {
    ""id"": ""Exceptional Essays/researchpaper2.docx"",
    ""pred_score"": 10,
    ""justification"": ""This is an exemplary academic research paper excerpt, demonstrating flawless technical content, structure, flow, and depth of knowledge, on par with the provided 10/10 anchor.""
  }
]"
Average Essays/average_essay_70.docx,Average Essays/average_essay_70.docx,0,fewshot,reversed,9,"This essay is exemplary for its evocative language, mature reflection on self-accountability through a powerful metaphor, and perfectly structured narrative, demonstrating nearly flawless execution for a personal essay.",False,"[
  {
    ""id"": ""Average Essays/average_essay_70.docx"",
    ""pred_score"": 9,
    ""justification"": ""This essay is exemplary for its evocative language, mature reflection on self-accountability through a powerful metaphor, and perfectly structured narrative, demonstrating nearly flawless execution for a personal essay.""
  },
  {
    ""id"": ""Poor Essays/poor_essay_82.docx"",
    ""pred_score"": 2,
    ""justification"": ""This essay functions as a basic lab report, but its simplistic language, lack of analytical depth regarding the scientific concepts, and minimal engagement make it fundamentally weak as an essay.""
  },
  {
    ""id"": ""Average Essays/average_essay_15.docx"",
    ""pred_score"": 8,
    ""justification"": ""A vivid and emotionally engaging personal narrative with strong descriptive language and effective internal monologue, though some informal phrasing slightly detracts from a fully polished academic tone.""
  },
  {
    ""id"": ""Average Essays/average_essay_47.docx"",
    ""pred_score"": 9,
    ""justification"": ""This essay showcases exceptional clarity, a powerful personal voice, deep intellectual engagement with mathematics, and a well-structured narrative that demonstrates a profound and innovative perspective.""
  },
  {
    ""id"": ""Average Essays/average_essay_8.docx"",
    ""pred_score"": 5,
    ""justification"": ""This essay provides a clear personal narrative of internet use and self-diagnosis of addiction, but its structural shifts and limited analytical depth beyond self-reflection represent clear weaknesses, aligning with an adequate but mixed performance.""
  }
]"
Poor Essays/poor_essay_82.docx,Poor Essays/poor_essay_82.docx,1,fewshot,reversed,2,"This essay functions as a basic lab report, but its simplistic language, lack of analytical depth regarding the scientific concepts, and minimal engagement make it fundamentally weak as an essay.",False,"[
  {
    ""id"": ""Average Essays/average_essay_70.docx"",
    ""pred_score"": 9,
    ""justification"": ""This essay is exemplary for its evocative language, mature reflection on self-accountability through a powerful metaphor, and perfectly structured narrative, demonstrating nearly flawless execution for a personal essay.""
  },
  {
    ""id"": ""Poor Essays/poor_essay_82.docx"",
    ""pred_score"": 2,
    ""justification"": ""This essay functions as a basic lab report, but its simplistic language, lack of analytical depth regarding the scientific concepts, and minimal engagement make it fundamentally weak as an essay.""
  },
  {
    ""id"": ""Average Essays/average_essay_15.docx"",
    ""pred_score"": 8,
    ""justification"": ""A vivid and emotionally engaging personal narrative with strong descriptive language and effective internal monologue, though some informal phrasing slightly detracts from a fully polished academic tone.""
  },
  {
    ""id"": ""Average Essays/average_essay_47.docx"",
    ""pred_score"": 9,
    ""justification"": ""This essay showcases exceptional clarity, a powerful personal voice, deep intellectual engagement with mathematics, and a well-structured narrative that demonstrates a profound and innovative perspective.""
  },
  {
    ""id"": ""Average Essays/average_essay_8.docx"",
    ""pred_score"": 5,
    ""justification"": ""This essay provides a clear personal narrative of internet use and self-diagnosis of addiction, but its structural shifts and limited analytical depth beyond self-reflection represent clear weaknesses, aligning with an adequate but mixed performance.""
  }
]"
Average Essays/average_essay_15.docx,Average Essays/average_essay_15.docx,2,fewshot,reversed,8,"A vivid and emotionally engaging personal narrative with strong descriptive language and effective internal monologue, though some informal phrasing slightly detracts from a fully polished academic tone.",False,"[
  {
    ""id"": ""Average Essays/average_essay_70.docx"",
    ""pred_score"": 9,
    ""justification"": ""This essay is exemplary for its evocative language, mature reflection on self-accountability through a powerful metaphor, and perfectly structured narrative, demonstrating nearly flawless execution for a personal essay.""
  },
  {
    ""id"": ""Poor Essays/poor_essay_82.docx"",
    ""pred_score"": 2,
    ""justification"": ""This essay functions as a basic lab report, but its simplistic language, lack of analytical depth regarding the scientific concepts, and minimal engagement make it fundamentally weak as an essay.""
  },
  {
    ""id"": ""Average Essays/average_essay_15.docx"",
    ""pred_score"": 8,
    ""justification"": ""A vivid and emotionally engaging personal narrative with strong descriptive language and effective internal monologue, though some informal phrasing slightly detracts from a fully polished academic tone.""
  },
  {
    ""id"": ""Average Essays/average_essay_47.docx"",
    ""pred_score"": 9,
    ""justification"": ""This essay showcases exceptional clarity, a powerful personal voice, deep intellectual engagement with mathematics, and a well-structured narrative that demonstrates a profound and innovative perspective.""
  },
  {
    ""id"": ""Average Essays/average_essay_8.docx"",
    ""pred_score"": 5,
    ""justification"": ""This essay provides a clear personal narrative of internet use and self-diagnosis of addiction, but its structural shifts and limited analytical depth beyond self-reflection represent clear weaknesses, aligning with an adequate but mixed performance.""
  }
]"
Average Essays/average_essay_47.docx,Average Essays/average_essay_47.docx,3,fewshot,reversed,9,"This essay showcases exceptional clarity, a powerful personal voice, deep intellectual engagement with mathematics, and a well-structured narrative that demonstrates a profound and innovative perspective.",False,"[
  {
    ""id"": ""Average Essays/average_essay_70.docx"",
    ""pred_score"": 9,
    ""justification"": ""This essay is exemplary for its evocative language, mature reflection on self-accountability through a powerful metaphor, and perfectly structured narrative, demonstrating nearly flawless execution for a personal essay.""
  },
  {
    ""id"": ""Poor Essays/poor_essay_82.docx"",
    ""pred_score"": 2,
    ""justification"": ""This essay functions as a basic lab report, but its simplistic language, lack of analytical depth regarding the scientific concepts, and minimal engagement make it fundamentally weak as an essay.""
  },
  {
    ""id"": ""Average Essays/average_essay_15.docx"",
    ""pred_score"": 8,
    ""justification"": ""A vivid and emotionally engaging personal narrative with strong descriptive language and effective internal monologue, though some informal phrasing slightly detracts from a fully polished academic tone.""
  },
  {
    ""id"": ""Average Essays/average_essay_47.docx"",
    ""pred_score"": 9,
    ""justification"": ""This essay showcases exceptional clarity, a powerful personal voice, deep intellectual engagement with mathematics, and a well-structured narrative that demonstrates a profound and innovative perspective.""
  },
  {
    ""id"": ""Average Essays/average_essay_8.docx"",
    ""pred_score"": 5,
    ""justification"": ""This essay provides a clear personal narrative of internet use and self-diagnosis of addiction, but its structural shifts and limited analytical depth beyond self-reflection represent clear weaknesses, aligning with an adequate but mixed performance.""
  }
]"
Average Essays/average_essay_8.docx,Average Essays/average_essay_8.docx,4,fewshot,reversed,5,"This essay provides a clear personal narrative of internet use and self-diagnosis of addiction, but its structural shifts and limited analytical depth beyond self-reflection represent clear weaknesses, aligning with an adequate but mixed performance.",False,"[
  {
    ""id"": ""Average Essays/average_essay_70.docx"",
    ""pred_score"": 9,
    ""justification"": ""This essay is exemplary for its evocative language, mature reflection on self-accountability through a powerful metaphor, and perfectly structured narrative, demonstrating nearly flawless execution for a personal essay.""
  },
  {
    ""id"": ""Poor Essays/poor_essay_82.docx"",
    ""pred_score"": 2,
    ""justification"": ""This essay functions as a basic lab report, but its simplistic language, lack of analytical depth regarding the scientific concepts, and minimal engagement make it fundamentally weak as an essay.""
  },
  {
    ""id"": ""Average Essays/average_essay_15.docx"",
    ""pred_score"": 8,
    ""justification"": ""A vivid and emotionally engaging personal narrative with strong descriptive language and effective internal monologue, though some informal phrasing slightly detracts from a fully polished academic tone.""
  },
  {
    ""id"": ""Average Essays/average_essay_47.docx"",
    ""pred_score"": 9,
    ""justification"": ""This essay showcases exceptional clarity, a powerful personal voice, deep intellectual engagement with mathematics, and a well-structured narrative that demonstrates a profound and innovative perspective.""
  },
  {
    ""id"": ""Average Essays/average_essay_8.docx"",
    ""pred_score"": 5,
    ""justification"": ""This essay provides a clear personal narrative of internet use and self-diagnosis of addiction, but its structural shifts and limited analytical depth beyond self-reflection represent clear weaknesses, aligning with an adequate but mixed performance.""
  }
]"
