id,sample_name,position_in_run,mode,order,pred_score,justification,clamped,raw_json
Exceptional Essays/researchpaper2.docx,Exceptional Essays/researchpaper2.docx,0,zeroshot,original,10,"Exemplary academic writing, demonstrating profound technical understanding, flawless execution in structure, flow, and grammar.",False,"[
  {
    ""id"": ""Exceptional Essays/researchpaper2.docx"",
    ""pred_score"": 10,
    ""justification"": ""Exemplary academic writing, demonstrating profound technical understanding, flawless execution in structure, flow, and grammar.""
  },
  {
    ""id"": ""Poor Essays/poor_essay_48.docx"",
    ""pred_score"": 6,
    ""justification"": ""A simple narrative with clear structure and good flow, but contains a minor spelling error and somewhat basic sentence construction.""
  },
  {
    ""id"": ""Exceptional Essays/researchpaper75.docx"",
    ""pred_score"": 10,
    ""justification"": ""An exemplary academic paper excerpt, showcasing deep technical knowledge, precise language, and highly effective structure and transitions.""
  },
  {
    ""id"": ""Exceptional Essays/researchpaper24.docx"",
    ""pred_score"": 10,
    ""justification"": ""Exemplary academic writing, presenting complex technical concepts with exceptional clarity, flawless grammar, and strong logical progression.""
  },
  {
    ""id"": ""Average Essays/average_essay_55.docx"",
    ""pred_score"": 8,
    ""justification"": ""A well-structured and engaging personal narrative demonstrating clear self-reflection, good flow, and mostly correct grammar, with only minor areas for stylistic refinement.""
  }
]"
Poor Essays/poor_essay_48.docx,Poor Essays/poor_essay_48.docx,1,zeroshot,original,6,"A simple narrative with clear structure and good flow, but contains a minor spelling error and somewhat basic sentence construction.",False,"[
  {
    ""id"": ""Exceptional Essays/researchpaper2.docx"",
    ""pred_score"": 10,
    ""justification"": ""Exemplary academic writing, demonstrating profound technical understanding, flawless execution in structure, flow, and grammar.""
  },
  {
    ""id"": ""Poor Essays/poor_essay_48.docx"",
    ""pred_score"": 6,
    ""justification"": ""A simple narrative with clear structure and good flow, but contains a minor spelling error and somewhat basic sentence construction.""
  },
  {
    ""id"": ""Exceptional Essays/researchpaper75.docx"",
    ""pred_score"": 10,
    ""justification"": ""An exemplary academic paper excerpt, showcasing deep technical knowledge, precise language, and highly effective structure and transitions.""
  },
  {
    ""id"": ""Exceptional Essays/researchpaper24.docx"",
    ""pred_score"": 10,
    ""justification"": ""Exemplary academic writing, presenting complex technical concepts with exceptional clarity, flawless grammar, and strong logical progression.""
  },
  {
    ""id"": ""Average Essays/average_essay_55.docx"",
    ""pred_score"": 8,
    ""justification"": ""A well-structured and engaging personal narrative demonstrating clear self-reflection, good flow, and mostly correct grammar, with only minor areas for stylistic refinement.""
  }
]"
Exceptional Essays/researchpaper75.docx,Exceptional Essays/researchpaper75.docx,2,zeroshot,original,10,"An exemplary academic paper excerpt, showcasing deep technical knowledge, precise language, and highly effective structure and transitions.",False,"[
  {
    ""id"": ""Exceptional Essays/researchpaper2.docx"",
    ""pred_score"": 10,
    ""justification"": ""Exemplary academic writing, demonstrating profound technical understanding, flawless execution in structure, flow, and grammar.""
  },
  {
    ""id"": ""Poor Essays/poor_essay_48.docx"",
    ""pred_score"": 6,
    ""justification"": ""A simple narrative with clear structure and good flow, but contains a minor spelling error and somewhat basic sentence construction.""
  },
  {
    ""id"": ""Exceptional Essays/researchpaper75.docx"",
    ""pred_score"": 10,
    ""justification"": ""An exemplary academic paper excerpt, showcasing deep technical knowledge, precise language, and highly effective structure and transitions.""
  },
  {
    ""id"": ""Exceptional Essays/researchpaper24.docx"",
    ""pred_score"": 10,
    ""justification"": ""Exemplary academic writing, presenting complex technical concepts with exceptional clarity, flawless grammar, and strong logical progression.""
  },
  {
    ""id"": ""Average Essays/average_essay_55.docx"",
    ""pred_score"": 8,
    ""justification"": ""A well-structured and engaging personal narrative demonstrating clear self-reflection, good flow, and mostly correct grammar, with only minor areas for stylistic refinement.""
  }
]"
Exceptional Essays/researchpaper24.docx,Exceptional Essays/researchpaper24.docx,3,zeroshot,original,10,"Exemplary academic writing, presenting complex technical concepts with exceptional clarity, flawless grammar, and strong logical progression.",False,"[
  {
    ""id"": ""Exceptional Essays/researchpaper2.docx"",
    ""pred_score"": 10,
    ""justification"": ""Exemplary academic writing, demonstrating profound technical understanding, flawless execution in structure, flow, and grammar.""
  },
  {
    ""id"": ""Poor Essays/poor_essay_48.docx"",
    ""pred_score"": 6,
    ""justification"": ""A simple narrative with clear structure and good flow, but contains a minor spelling error and somewhat basic sentence construction.""
  },
  {
    ""id"": ""Exceptional Essays/researchpaper75.docx"",
    ""pred_score"": 10,
    ""justification"": ""An exemplary academic paper excerpt, showcasing deep technical knowledge, precise language, and highly effective structure and transitions.""
  },
  {
    ""id"": ""Exceptional Essays/researchpaper24.docx"",
    ""pred_score"": 10,
    ""justification"": ""Exemplary academic writing, presenting complex technical concepts with exceptional clarity, flawless grammar, and strong logical progression.""
  },
  {
    ""id"": ""Average Essays/average_essay_55.docx"",
    ""pred_score"": 8,
    ""justification"": ""A well-structured and engaging personal narrative demonstrating clear self-reflection, good flow, and mostly correct grammar, with only minor areas for stylistic refinement.""
  }
]"
Average Essays/average_essay_55.docx,Average Essays/average_essay_55.docx,4,zeroshot,original,8,"A well-structured and engaging personal narrative demonstrating clear self-reflection, good flow, and mostly correct grammar, with only minor areas for stylistic refinement.",False,"[
  {
    ""id"": ""Exceptional Essays/researchpaper2.docx"",
    ""pred_score"": 10,
    ""justification"": ""Exemplary academic writing, demonstrating profound technical understanding, flawless execution in structure, flow, and grammar.""
  },
  {
    ""id"": ""Poor Essays/poor_essay_48.docx"",
    ""pred_score"": 6,
    ""justification"": ""A simple narrative with clear structure and good flow, but contains a minor spelling error and somewhat basic sentence construction.""
  },
  {
    ""id"": ""Exceptional Essays/researchpaper75.docx"",
    ""pred_score"": 10,
    ""justification"": ""An exemplary academic paper excerpt, showcasing deep technical knowledge, precise language, and highly effective structure and transitions.""
  },
  {
    ""id"": ""Exceptional Essays/researchpaper24.docx"",
    ""pred_score"": 10,
    ""justification"": ""Exemplary academic writing, presenting complex technical concepts with exceptional clarity, flawless grammar, and strong logical progression.""
  },
  {
    ""id"": ""Average Essays/average_essay_55.docx"",
    ""pred_score"": 8,
    ""justification"": ""A well-structured and engaging personal narrative demonstrating clear self-reflection, good flow, and mostly correct grammar, with only minor areas for stylistic refinement.""
  }
]"
Average Essays/average_essay_8.docx,Average Essays/average_essay_8.docx,0,zeroshot,original,8,"This essay is well-structured, engaging, and personal, effectively blending narrative with self-reflection and external concepts to discuss Internet addiction, with only a minor grammatical oversight.",False,"[
  {
    ""id"": ""Average Essays/average_essay_8.docx"",
    ""pred_score"": 8,
    ""justification"": ""This essay is well-structured, engaging, and personal, effectively blending narrative with self-reflection and external concepts to discuss Internet addiction, with only a minor grammatical oversight.""
  },
  {
    ""id"": ""Average Essays/average_essay_47.docx"",
    ""pred_score"": 9,
    ""justification"": ""This essay is exceptional, demonstrating profound insight and passion for mathematics as an art form, expressed through vivid, polished writing and a highly effective structure.""
  },
  {
    ""id"": ""Average Essays/average_essay_15.docx"",
    ""pred_score"": 7,
    ""justification"": ""This essay is a highly engaging narrative that vividly captures the emotional intensity of a teenage crush, though its depth is primarily emotional rather than intellectual or analytical.""
  },
  {
    ""id"": ""Poor Essays/poor_essay_82.docx"",
    ""pred_score"": 4,
    ""justification"": ""While structured as a lab report, the essay contains significant scientific inaccuracies and confused explanations in the conclusions, indicating a fundamental lack of understanding of the concepts.""
  },
  {
    ""id"": ""Average Essays/average_essay_70.docx"",
    ""pred_score"": 7,
    ""justification"": ""This essay effectively uses a personal narrative and a central metaphor to convey a meaningful life lesson about self-accountability and integrity with good flow and structure.""
  }
]"
Average Essays/average_essay_47.docx,Average Essays/average_essay_47.docx,1,zeroshot,original,9,"This essay is exceptional, demonstrating profound insight and passion for mathematics as an art form, expressed through vivid, polished writing and a highly effective structure.",False,"[
  {
    ""id"": ""Average Essays/average_essay_8.docx"",
    ""pred_score"": 8,
    ""justification"": ""This essay is well-structured, engaging, and personal, effectively blending narrative with self-reflection and external concepts to discuss Internet addiction, with only a minor grammatical oversight.""
  },
  {
    ""id"": ""Average Essays/average_essay_47.docx"",
    ""pred_score"": 9,
    ""justification"": ""This essay is exceptional, demonstrating profound insight and passion for mathematics as an art form, expressed through vivid, polished writing and a highly effective structure.""
  },
  {
    ""id"": ""Average Essays/average_essay_15.docx"",
    ""pred_score"": 7,
    ""justification"": ""This essay is a highly engaging narrative that vividly captures the emotional intensity of a teenage crush, though its depth is primarily emotional rather than intellectual or analytical.""
  },
  {
    ""id"": ""Poor Essays/poor_essay_82.docx"",
    ""pred_score"": 4,
    ""justification"": ""While structured as a lab report, the essay contains significant scientific inaccuracies and confused explanations in the conclusions, indicating a fundamental lack of understanding of the concepts.""
  },
  {
    ""id"": ""Average Essays/average_essay_70.docx"",
    ""pred_score"": 7,
    ""justification"": ""This essay effectively uses a personal narrative and a central metaphor to convey a meaningful life lesson about self-accountability and integrity with good flow and structure.""
  }
]"
Average Essays/average_essay_15.docx,Average Essays/average_essay_15.docx,2,zeroshot,original,7,"This essay is a highly engaging narrative that vividly captures the emotional intensity of a teenage crush, though its depth is primarily emotional rather than intellectual or analytical.",False,"[
  {
    ""id"": ""Average Essays/average_essay_8.docx"",
    ""pred_score"": 8,
    ""justification"": ""This essay is well-structured, engaging, and personal, effectively blending narrative with self-reflection and external concepts to discuss Internet addiction, with only a minor grammatical oversight.""
  },
  {
    ""id"": ""Average Essays/average_essay_47.docx"",
    ""pred_score"": 9,
    ""justification"": ""This essay is exceptional, demonstrating profound insight and passion for mathematics as an art form, expressed through vivid, polished writing and a highly effective structure.""
  },
  {
    ""id"": ""Average Essays/average_essay_15.docx"",
    ""pred_score"": 7,
    ""justification"": ""This essay is a highly engaging narrative that vividly captures the emotional intensity of a teenage crush, though its depth is primarily emotional rather than intellectual or analytical.""
  },
  {
    ""id"": ""Poor Essays/poor_essay_82.docx"",
    ""pred_score"": 4,
    ""justification"": ""While structured as a lab report, the essay contains significant scientific inaccuracies and confused explanations in the conclusions, indicating a fundamental lack of understanding of the concepts.""
  },
  {
    ""id"": ""Average Essays/average_essay_70.docx"",
    ""pred_score"": 7,
    ""justification"": ""This essay effectively uses a personal narrative and a central metaphor to convey a meaningful life lesson about self-accountability and integrity with good flow and structure.""
  }
]"
Poor Essays/poor_essay_82.docx,Poor Essays/poor_essay_82.docx,3,zeroshot,original,4,"While structured as a lab report, the essay contains significant scientific inaccuracies and confused explanations in the conclusions, indicating a fundamental lack of understanding of the concepts.",False,"[
  {
    ""id"": ""Average Essays/average_essay_8.docx"",
    ""pred_score"": 8,
    ""justification"": ""This essay is well-structured, engaging, and personal, effectively blending narrative with self-reflection and external concepts to discuss Internet addiction, with only a minor grammatical oversight.""
  },
  {
    ""id"": ""Average Essays/average_essay_47.docx"",
    ""pred_score"": 9,
    ""justification"": ""This essay is exceptional, demonstrating profound insight and passion for mathematics as an art form, expressed through vivid, polished writing and a highly effective structure.""
  },
  {
    ""id"": ""Average Essays/average_essay_15.docx"",
    ""pred_score"": 7,
    ""justification"": ""This essay is a highly engaging narrative that vividly captures the emotional intensity of a teenage crush, though its depth is primarily emotional rather than intellectual or analytical.""
  },
  {
    ""id"": ""Poor Essays/poor_essay_82.docx"",
    ""pred_score"": 4,
    ""justification"": ""While structured as a lab report, the essay contains significant scientific inaccuracies and confused explanations in the conclusions, indicating a fundamental lack of understanding of the concepts.""
  },
  {
    ""id"": ""Average Essays/average_essay_70.docx"",
    ""pred_score"": 7,
    ""justification"": ""This essay effectively uses a personal narrative and a central metaphor to convey a meaningful life lesson about self-accountability and integrity with good flow and structure.""
  }
]"
Average Essays/average_essay_70.docx,Average Essays/average_essay_70.docx,4,zeroshot,original,7,This essay effectively uses a personal narrative and a central metaphor to convey a meaningful life lesson about self-accountability and integrity with good flow and structure.,False,"[
  {
    ""id"": ""Average Essays/average_essay_8.docx"",
    ""pred_score"": 8,
    ""justification"": ""This essay is well-structured, engaging, and personal, effectively blending narrative with self-reflection and external concepts to discuss Internet addiction, with only a minor grammatical oversight.""
  },
  {
    ""id"": ""Average Essays/average_essay_47.docx"",
    ""pred_score"": 9,
    ""justification"": ""This essay is exceptional, demonstrating profound insight and passion for mathematics as an art form, expressed through vivid, polished writing and a highly effective structure.""
  },
  {
    ""id"": ""Average Essays/average_essay_15.docx"",
    ""pred_score"": 7,
    ""justification"": ""This essay is a highly engaging narrative that vividly captures the emotional intensity of a teenage crush, though its depth is primarily emotional rather than intellectual or analytical.""
  },
  {
    ""id"": ""Poor Essays/poor_essay_82.docx"",
    ""pred_score"": 4,
    ""justification"": ""While structured as a lab report, the essay contains significant scientific inaccuracies and confused explanations in the conclusions, indicating a fundamental lack of understanding of the concepts.""
  },
  {
    ""id"": ""Average Essays/average_essay_70.docx"",
    ""pred_score"": 7,
    ""justification"": ""This essay effectively uses a personal narrative and a central metaphor to convey a meaningful life lesson about self-accountability and integrity with good flow and structure.""
  }
]"
